date,year,month,state,type,source,mwh,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,17265206,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Wind,7105502,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,137581,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3157071,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Geothermal,1252569,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Other Biomass,1574687,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Pumped Storage,-421284,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Other,1116422,,,
Sep-10,2010,9,US-TOTAL,Total Electric Power Industry,Total,346045172,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Coal,132269835,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Petroleum,2227557,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Natural Gas,77738337,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Other Gases,807935,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Nuclear,62750833,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,17682976,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Wind,7943808,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,75436,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3002770,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Geothermal,1222000,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Other Biomass,1547063,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Pumped Storage,-437700,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Other,1089840,,,
Oct-10,2010,10,US-TOTAL,Total Electric Power Industry,Total,307920691,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Coal,135185045,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Petroleum,2079442,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Natural Gas,69226560,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Other Gases,907138,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Nuclear,62655206,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,19561550,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Wind,9747619,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,76795,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3080205,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Geothermal,1252330,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Other Biomass,1625338,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Pumped Storage,-466993,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Other,1079393,,,
Nov-10,2010,11,US-TOTAL,Total Electric Power Industry,Total,306009629,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Coal,167258086,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Petroleum,3523354,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Natural Gas,77573320,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Other Gases,951698,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Nuclear,73683304,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,23169071,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Wind,9059297,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,44401,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3275460,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Geothermal,1329837,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Other Biomass,1649639,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Pumped Storage,-529847,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Other,1131460,,,
Dec-10,2010,12,US-TOTAL,Total Electric Power Industry,Total,362119081,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Coal,170802679.3,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Geothermal,1351130.09,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,25531094.46,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Natural Gas,74254333.81,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Nuclear,72742813,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Other,1067098.27,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Other Biomass,1514838.35,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Other Gases,929788.17,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Petroleum,3457108.4,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Pumped Storage,-426051.52,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,39781.57,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Total,363105035,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Wind,8550494.8,,,
Jan-11,2011,1,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3289926.24,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Coal,138311157.2,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Geothermal,1218787.2,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24131226.05,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Natural Gas,65923982.89,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Nuclear,64789078,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Other,1022829.13,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Other Biomass,1426671.76,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Other Gases,807474.74,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Petroleum,2434159.5,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Pumped Storage,-246550.67,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,85298.54,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Total,313292705.1,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Wind,10451561.9,,,
Feb-11,2011,2,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2937028.78,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Coal,134845231.4,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Geothermal,1341657.44,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,31134470.75,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Natural Gas,65947120.43,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Nuclear,65661598,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Other,1178219.93,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Other Biomass,1565031.32,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Other Gases,945344.47,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Petroleum,2692462.77,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Pumped Storage,-348896.86,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,122299.61,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Total,318709735.9,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Wind,10544646.05,,,
Mar-11,2011,3,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3080550.62,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Coal,124488257.5,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Geothermal,1242922.5,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,31194306.5,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Natural Gas,70028998.91,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Nuclear,54547338,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Other,1137008.88,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Other Biomass,1502543.5,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Other Gases,917536.07,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Petroleum,2423776.92,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Pumped Storage,-466374.81,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,164006.23,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Total,302399938.4,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Wind,12421656.83,,,
Apr-11,2011,4,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2797961.43,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Coal,137101565,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Geothermal,1321649.05,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,32586926.09,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Natural Gas,75242796.79,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Nuclear,57012914,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Other,1205828.84,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Other Biomass,1563179.21,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Other Gases,874641.29,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Petroleum,2378473.87,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Pumped Storage,-417955.94,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,190669.11,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Total,323627190.1,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Wind,11772160.75,,,
May-11,2011,5,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2794342.03,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Coal,158055212.6,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Geothermal,1218357.84,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,32151214.33,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Natural Gas,90691111.56,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Nuclear,65270134,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Other,1232008.58,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Other Biomass,1631657.3,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Other Gases,1012787.86,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Petroleum,2593715.06,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Pumped Storage,-567193.8,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,222773.09,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Total,367726909,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Wind,10985069.12,,,
Jun-11,2011,6,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3230061.49,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Coal,176585819.7,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Geothermal,1273000.17,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,31284634.56,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Natural Gas,119623591.1,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Nuclear,72344850,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Other,1305006.33,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Other Biomass,1689740.39,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Other Gases,1098042.89,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Petroleum,3154066.57,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Pumped Storage,-707893.08,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,191101.53,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Total,418692523.6,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Wind,7488629.05,,,
Jul-11,2011,7,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3361934.44,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Coal,171280533.9,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Geothermal,1278614.45,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,25763578.24,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Natural Gas,119855792.6,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Nuclear,71338566,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Other,1226195.96,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Other Biomass,1692393.14,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Other Gases,1087147.45,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Petroleum,2594308.81,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Pumped Storage,-662544.5,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,229162.73,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Total,406541098.7,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Wind,7473594.02,,,
Aug-11,2011,8,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3383755.94,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Coal,140941149.1,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Geothermal,1229373.07,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,21377591.72,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Natural Gas,91739070.09,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Nuclear,66848854,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Other,1128014.8,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Other Biomass,1589087.52,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Other Gases,1004495.55,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Petroleum,2423860.38,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Pumped Storage,-553350.79,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,185719.84,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Total,337961358.6,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Wind,6869029.3,,,
Sep-11,2011,9,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3178464.02,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Coal,126626972.8,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Geothermal,1284631.64,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,19787389.61,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Natural Gas,78819207.08,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Nuclear,63336970,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Other,1171562.54,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Other Biomass,1630969.88,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Other Gases,941066.16,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Petroleum,2062076.03,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Pumped Storage,-571625.02,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,158859.95,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Total,308727420.6,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Wind,10525428.96,,,
Oct-11,2011,10,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2953910.94,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Coal,121462710.8,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Geothermal,1275180.57,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,20680527.43,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Natural Gas,75441298.18,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Nuclear,64473880,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Other,1182641.07,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Other Biomass,1684401.99,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Other Gases,942856.2,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Petroleum,1782601.39,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Pumped Storage,-440565.03,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,107369.85,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Total,304119343.4,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Wind,12438553.12,,,
Nov-11,2011,11,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3087887.91,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Coal,132928716.1,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Geothermal,1328521.97,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,23731943.71,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Natural Gas,86121625.82,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Nuclear,71837372,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Other,1249427.12,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Other Biomass,1731248.85,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Other Gases,1005019.48,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Petroleum,2185635.38,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Pumped Storage,-496389.99,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,120653.6,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Total,335752791.8,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Wind,10655774.73,,,
Dec-11,2011,12,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3353242.95,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Total,339528259.4,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Coal,129090989.8,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Geothermal,1263252.21,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Hydroelectric Conventional,23107180.67,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Natural Gas,90760883.78,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Nuclear,72381186,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Other,1136927.05,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Other Biomass,1601150.22,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Other Gases,1016599.07,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Petroleum,2477158.04,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Pumped Storage,-348464.86,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,95319.86,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Wind,13632395.31,,,
Jan-12,2012,1,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3313682.19,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Total,309389420.2,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Coal,113872046.9,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Geothermal,1193329.5,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Hydroelectric Conventional,20283421.28,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Natural Gas,90609782.34,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Nuclear,63847023,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Other,1071854.01,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Other Biomass,1503967.96,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Other Gases,1044232.6,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Petroleum,1901745.33,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Pumped Storage,-236659.68,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,135240.34,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Wind,11051981.92,,,
Feb-12,2012,2,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3111454.7,,,
Mar-12,2012,3,US-Total,Total Electric Power Industry,Total,309090568.9,,,
Mar-12,2012,3,US-Total,Total Electric Power Industry,Coal,105525546.8,,,
Mar-12,2012,3,US-Total,Total Electric Power Industry,Geothermal,1285149.48,,,
Mar-12,2012,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25908536.71,,,
Mar-12,2012,3,US-Total,Total Electric Power Industry,Natural Gas,92250653.27,,,
